cliente_id,contrato_id,parcela_numero,valor_parcela,vencimento,valor_em_aberto,status,data_pagamento,observacao,emissao
76311155ff,2837,1.0,1075.6,2025-11-13,1075.6,ABERTA,,Pedido:2837 NF:0 Moeda:REAL,2025-10-13
76311155ff,2837,2.0,1075.6,2025-12-13,1075.6,ABERTA,,Pedido:2837 NF:0 Moeda:REAL,2025-10-13
76311155ff,2837,3.0,1075.6,2026-01-13,1075.6,ABERTA,,Pedido:2837 NF:0 Moeda:REAL,2025-10-13
76311155ff,2839,1.0,132.0,2025-11-13,132.0,ABERTA,,Pedido:2839 NF:0 Moeda:REAL,2025-10-13
76311155ff,2841,1.0,479.0,2025-11-13,479.0,ABERTA,,Pedido:2841 NF:0 Moeda:REAL,2025-10-13
76311155ff,2876,1.0,1956.66,2025-11-21,1956.66,ABERTA,,Pedido:2876 NF:0 Moeda:REAL,2025-10-21
76311155ff,2876,2.0,1956.67,2025-12-21,1956.67,ABERTA,,Pedido:2876 NF:0 Moeda:REAL,2025-10-21
76311155ff,2876,3.0,1956.67,2026-01-21,1956.67,ABERTA,,Pedido:2876 NF:0 Moeda:REAL,2025-10-21
76311155ff,2893,1.0,456.0,2025-11-24,456.0,ABERTA,,Pedido:2893 NF:0 Moeda:REAL,2025-10-24
76311155ff,2893,2.0,456.0,2025-12-24,456.0,ABERTA,,Pedido:2893 NF:0 Moeda:REAL,2025-10-24
76311155ff,2900,1.0,1485.0,2025-11-28,1485.0,ABERTA,,Pedido:2900 NF:0 Moeda:REAL,2025-10-28
76311155ff,2900,2.0,1485.0,2025-12-28,1485.0,ABERTA,,Pedido:2900 NF:0 Moeda:REAL,2025-10-28
76311155ff,2915,1.0,1977.66,2025-11-30,1977.66,ABERTA,,Pedido:2915 NF:0 Moeda:REAL,2025-10-31
76311155ff,2915,2.0,1977.67,2025-12-31,1977.67,ABERTA,,Pedido:2915 NF:0 Moeda:REAL,2025-10-31
76311155ff,2915,3.0,1977.67,2026-01-31,1977.67,ABERTA,,Pedido:2915 NF:0 Moeda:REAL,2025-10-31
76311155ff,2926,1.0,827.4,2025-12-03,827.4,ABERTA,,Pedido:2926 NF:0 Moeda:REAL,2025-11-03
76311155ff,2926,2.0,827.4,2026-01-03,827.4,ABERTA,,Pedido:2926 NF:0 Moeda:REAL,2025-11-03
76311155ff,2926,3.0,827.4,2026-02-03,827.4,ABERTA,,Pedido:2926 NF:0 Moeda:REAL,2025-11-03
76311155ff,2934,1.0,1495.77,2025-12-04,1495.77,ABERTA,,Pedido:2934 NF:0 Moeda:REAL,2025-11-04
76311155ff,2934,2.0,1495.78,2026-01-04,1495.78,ABERTA,,Pedido:2934 NF:0 Moeda:REAL,2025-11-04
76311155ff,2940,1.0,207.0,2025-12-04,207.0,ABERTA,,Pedido:2940 NF:0 Moeda:REAL,2025-11-04
76311155ff,2959,1.0,1090.0,2025-12-10,1090.0,ABERTA,,Pedido:2959 NF:0 Moeda:REAL,2025-11-10
76311155ff,2959,2.0,1090.0,2026-01-10,1090.0,ABERTA,,Pedido:2959 NF:0 Moeda:REAL,2025-11-10
76311155ff,2970,1.0,3195.0,2025-12-13,3195.0,ABERTA,,Pedido:2970 NF:0 Moeda:REAL,2025-11-13
76311155ff,2982,1.0,495.0,2025-12-18,495.0,ABERTA,,Pedido:2982 NF:0 Moeda:REAL,2025-11-18
76311155ff,2982,2.0,495.0,2026-01-18,495.0,ABERTA,,Pedido:2982 NF:0 Moeda:REAL,2025-11-18
76311155ff,2987,1.0,1162.09,2025-12-19,1162.09,ABERTA,,Pedido:2987 NF:0 Moeda:REAL,2025-11-19
76311155ff,2987,2.0,1162.1,2026-01-19,1162.1,ABERTA,,Pedido:2987 NF:0 Moeda:REAL,2025-11-19
76311155ff,3/5,1.0,770.0,2025-11-02,770.0,ABERTA,,Pedido: NF: Moeda:REAL,2025-09-22
76311155ff,3/5,2.0,2019.8,2025-12-12,2019.8,ABERTA,,Pedido: NF: Moeda:REAL,2025-09-22
76311155ff,3050,1.0,2249.8,2025-12-28,2249.8,ABERTA,,Pedido:3050 NF:0 Moeda:REAL,2025-11-28
76311155ff,3050,2.0,2249.8,2026-01-28,2249.8,ABERTA,,Pedido:3050 NF:0 Moeda:REAL,2025-11-28
76311155ff,3074,1.0,707.05,2026-01-02,707.05,ABERTA,,Pedido:3074 NF:0 Moeda:REAL,2025-12-02
76311155ff,3074,2.0,707.06,2026-02-02,707.06,ABERTA,,Pedido:3074 NF:0 Moeda:REAL,2025-12-02
76311155ff,3096,1.0,1709.0,2026-01-04,1709.0,ABERTA,,Pedido:3096 NF:0 Moeda:REAL,2025-12-04
76311155ff,3096,2.0,1709.0,2026-02-04,1709.0,ABERTA,,Pedido:3096 NF:0 Moeda:REAL,2025-12-04
76311155ff,3132,1.0,572.0,2026-01-10,572.0,ABERTA,,Pedido:3132 NF:0 Moeda:REAL,2025-12-10
76311155ff,3145,1.0,1365.0,2026-01-12,1365.0,ABERTA,,Pedido:3145 NF:0 Moeda:REAL,2025-12-12
76311155ff,3170,1.0,2307.72,2026-01-17,2307.72,ABERTA,,Pedido:3170 NF:0 Moeda:REAL,2025-12-17
76311155ff,3210,1.0,4102.4,2026-01-23,4102.4,ABERTA,,Pedido:3210 NF:0 Moeda:REAL,2025-12-23
76311155ff,3219,1.0,1015.0,2026-01-23,1015.0,ABERTA,,Pedido:3219 NF:0 Moeda:REAL,2025-12-23
76311155ff,3237,1.0,1165.0,2026-01-24,1165.0,ABERTA,,Pedido:3237 NF:0 Moeda:REAL,2025-12-24
76311155ff,3329,1.0,1598.66,2026-02-06,1598.66,ABERTA,,Pedido:3329 NF:0 Moeda:REAL,2026-01-06
76311155ff,3347,1.0,1346.5,2026-02-09,1346.5,ABERTA,,Pedido:3347 NF:0 Moeda:REAL,2026-01-09
76311155ff,4/5,1.0,770.0,2026-01-02,770.0,ABERTA,,Pedido: NF: Moeda:REAL,2025-09-22
76311155ff,4/5,2.0,2019.8,2026-01-12,2019.8,ABERTA,,Pedido: NF: Moeda:REAL,2025-09-22
76311155ff,5/5,1.0,770.0,2026-02-02,770.0,ABERTA,,Pedido: NF: Moeda:REAL,2025-09-22
76311155ff,779,1.0,5938.91,2025-01-02,5938.91,ABERTA,,Pedido:779 NF:0 Moeda:REAL,2024-12-02
76311155ff,925,1.0,204.0,2025-01-18,204.0,ABERTA,,Pedido:925 NF:0 Moeda:REAL,2024-12-18
774b520800,2330,1.0,49.99,2025-08-07,49.99,ABERTA,,Pedido:2330 NF:0 Moeda:REAL,2025-07-21
776705a0df,2078,1.0,1238.0,2025-07-18,1238.0,ABERTA,,Pedido:2078 NF:0 Moeda:REAL,2025-06-18
776705a0df,2815,1.0,14698.5,2025-11-10,14698.5,ABERTA,,Pedido:2815 NF:7088 Moeda:REAL,2025-10-10
776705a0df,2818,1.0,4880.0,2025-11-10,4880.0,ABERTA,,Pedido:2818 NF:7089 Moeda:REAL,2025-10-10
776705a0df,3091,1.0,1316.5,2026-01-03,1316.5,ABERTA,,Pedido:3091 NF:0 Moeda:REAL,2025-12-03
78697068d5,1499,1.0,120.41,2026-01-20,120.41,ABERTA,,Pedido:1499 NF:0 Moeda:REAL,2025-03-10
78697068d5,1983,1.0,39.9,2026-01-20,39.9,ABERTA,,Pedido:1983 NF:0 Moeda:REAL,2025-06-09
78697068d5,2666,1.0,39.9,2026-01-25,39.9,ABERTA,,Pedido:2666 NF:0 Moeda:REAL,2025-09-22
78697068d5,2784,1.0,159.0,2026-01-20,159.0,ABERTA,,Pedido:2784 NF:0 Moeda:REAL,2025-10-06
794aaee870,,,250.0,2025-01-28,250.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-28
79850d407e,588,1.0,200.0,2025-01-05,200.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-07-01
79850d407e,588,2.0,200.0,2025-02-05,200.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-07-01
79850d407e,,,100.0,2025-03-29,100.0,ABERTA,,Pedido: NF: Moeda:REAL,2025-02-26
7b047b4e33,1896,1.0,169.9,2026-02-08,169.9,ABERTA,,Pedido:1896 NF:0 Moeda:REAL,2025-05-29
7bd62168e3,,,200.0,2026-01-01,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-25
7bd62168e3,,,200.0,2026-02-01,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-25
7c5939f973,1223,1.0,119.64,2025-10-10,119.64,ABERTA,,Pedido:1223 NF:0 Moeda:REAL,2025-01-17
7c5939f973,1223,2.0,120.0,2025-11-10,120.0,ABERTA,,Pedido:1223 NF:0 Moeda:REAL,2025-01-17
7c5939f973,1223,3.0,120.0,2025-12-10,120.0,ABERTA,,Pedido:1223 NF:0 Moeda:REAL,2025-01-17
7c5939f973,1223,4.0,120.0,2026-01-10,120.0,ABERTA,,Pedido:1223 NF:0 Moeda:REAL,2025-01-17
7c5939f973,2908,1.0,106.53,2025-12-05,106.53,ABERTA,,Pedido:2908 NF:0 Moeda:REAL,2025-10-29
7c5939f973,2908,2.0,229.0,2026-02-05,229.0,ABERTA,,Pedido:2908 NF:0 Moeda:REAL,2025-10-29
7ded562ed7,,,16.67,2025-04-20,16.67,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-02-18
7ded562ed7,,,36.03,2025-04-20,36.03,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-02-18
7ded562ed7,,,200.0,2025-05-20,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-02-18
7ded562ed7,,,200.0,2025-06-20,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-02-18
7ded562ed7,,,200.0,2025-07-20,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-02-18
7ded562ed7,,,200.0,2025-08-20,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-02-18
7ded562ed7,,,200.0,2025-09-20,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-02-18
7ded562ed7,,,200.0,2025-10-20,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-02-18
7ded562ed7,,,200.0,2025-11-20,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-02-18
7ded562ed7,,,200.0,2025-12-20,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-02-18
7ded562ed7,,,200.0,2026-01-20,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-02-18
7ef0c07851,,,37.5,2025-09-10,37.5,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-29
7ef0c07851,,,9.84,2025-10-10,9.84,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-29
7ef0c07851,,,58.65,2025-11-10,58.65,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-29
7ef0c07851,,,600.0,2025-12-10,600.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-29
7ef0c07851,,,600.0,2026-01-10,600.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-29
7fb494f1af,2470,1.0,8.42,2025-11-10,8.42,ABERTA,,Pedido:2470 NF:0 Moeda:REAL,2025-08-15
80181f64e1,,,72.82,2025-12-05,72.82,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-04-02
80181f64e1,,,250.0,2026-01-05,250.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-04-02
80181f64e1,,,250.0,2026-02-05,250.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-04-02
811730777c,,,52.65,2025-02-20,52.65,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-10-24
811730777c,,,271.8,2025-03-20,271.8,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-10-24
811730777c,,,271.8,2025-04-20,271.8,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-10-24
811730777c,,,271.8,2025-05-20,271.8,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-10-24
811730777c,,,271.8,2025-06-20,271.8,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-10-24
811730777c,,,271.8,2025-07-20,271.8,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-10-24
811730777c,,,271.8,2025-08-20,271.8,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-10-24
811730777c,,,271.8,2025-09-20,271.8,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-10-24
82021a8d7f,2343,1.0,3.34,2025-11-10,3.34,ABERTA,,Pedido:2343 NF:0 Moeda:REAL,2025-07-23
82021a8d7f,2343,2.0,4.6,2025-12-10,4.6,ABERTA,,Pedido:2343 NF:0 Moeda:REAL,2025-07-23
82021a8d7f,2343,3.0,3.68,2026-01-10,3.68,ABERTA,,Pedido:2343 NF:0 Moeda:REAL,2025-07-23
820c9de374,2977,1.0,56.0,2026-01-29,56.0,ABERTA,,Pedido:2977 NF:0 Moeda:REAL,2025-11-17
84276f7dc6,1/1,1.0,350.0,2025-11-10,350.0,ABERTA,,Pedido: NF: Moeda:REAL,2025-10-30
84276f7dc6,2886,1.0,69.9,2025-11-23,69.9,ABERTA,,Pedido:2886 NF:0 Moeda:REAL,2025-10-24
8446644842,,,150.0,2025-04-05,150.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-04-16
8446644842,,,150.0,2025-05-05,150.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-04-16
8446644842,,,150.0,2025-06-05,150.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-04-16
8446644842,,,150.0,2025-07-05,150.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-04-16
8446644842,,,150.0,2025-08-05,150.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-04-16
8446644842,,,150.0,2025-09-05,150.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-04-16
8446644842,,,150.0,2025-10-05,150.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-04-16
8446644842,,,150.0,2025-11-05,150.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-04-16
8446644842,,,150.0,2025-12-05,150.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-04-16
8446644842,,,150.0,2026-01-05,150.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-04-16
859d787f72,2267,1.0,129.9,2026-02-05,129.9,ABERTA,,Pedido:2267 NF:0 Moeda:REAL,2025-07-10
859d787f72,2539,1.0,89.9,2026-02-05,89.9,ABERTA,,Pedido:2539 NF:0 Moeda:REAL,2025-08-29
85ce2323bb,2176,1.0,13.62,2026-01-10,13.62,ABERTA,,Pedido:2176 NF:0 Moeda:REAL,2025-06-30
864bf11eb5,1843,1.0,38.0,2025-12-05,38.0,ABERTA,,Pedido:1843 NF:0 Moeda:REAL,2025-05-20
864bf11eb5,1843,2.0,38.0,2026-01-05,38.0,ABERTA,,Pedido:1843 NF:0 Moeda:REAL,2025-05-20
864bf11eb5,1843,3.0,38.0,2026-02-05,38.0,ABERTA,,Pedido:1843 NF:0 Moeda:REAL,2025-05-20
864bf11eb5,,,100.0,2025-11-05,100.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-03-05
864bf11eb5,,,100.0,2025-12-05,100.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-03-05
864bf11eb5,,,100.0,2026-01-05,100.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-03-05
864bf11eb5,,,100.0,2026-02-05,100.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-03-05
8727bbd2c8,938,1.0,300.0,2025-09-20,300.0,ABERTA,,Pedido:938 NF:0 Moeda:REAL,2024-12-20
8727bbd2c8,938,2.0,300.0,2025-10-20,300.0,ABERTA,,Pedido:938 NF:0 Moeda:REAL,2024-12-20
8727bbd2c8,938,3.0,300.0,2025-11-20,300.0,ABERTA,,Pedido:938 NF:0 Moeda:REAL,2024-12-20
8727bbd2c8,938,4.0,300.0,2025-12-20,300.0,ABERTA,,Pedido:938 NF:0 Moeda:REAL,2024-12-20
8727bbd2c8,938,5.0,300.0,2026-01-20,300.0,ABERTA,,Pedido:938 NF:0 Moeda:REAL,2024-12-20
87cd725a69,3100,1.0,239.9,2026-01-25,239.9,ABERTA,,Pedido:3100 NF:0 Moeda:REAL,2025-12-04
87cd725a69,3129,1.0,234.78,2026-01-25,234.78,ABERTA,,Pedido:3129 NF:0 Moeda:REAL,2025-12-10
87cd725a69,,,82.93,2026-01-22,82.93,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-05-22
882ea418b4,,,200.0,2025-12-20,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-11-26
882ea418b4,,,200.0,2026-01-20,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-11-26
888081e766,1950,1.0,45.0,2025-12-15,45.0,ABERTA,,Pedido:1950 NF:0 Moeda:REAL,2025-06-05
888081e766,1950,2.0,45.0,2026-01-15,45.0,ABERTA,,Pedido:1950 NF:0 Moeda:REAL,2025-06-05
888081e766,1964,1.0,19.8,2025-12-15,19.8,ABERTA,,Pedido:1964 NF:0 Moeda:REAL,2025-06-06
888081e766,1964,2.0,19.8,2026-01-15,19.8,ABERTA,,Pedido:1964 NF:0 Moeda:REAL,2025-06-06
888081e766,2175,1.0,189.2,2025-12-01,189.2,ABERTA,,Pedido:2175 NF:0 Moeda:REAL,2025-06-30
888081e766,2175,2.0,189.9,2026-01-01,189.9,ABERTA,,Pedido:2175 NF:0 Moeda:REAL,2025-06-30
888081e766,2175,3.0,189.9,2026-02-01,189.9,ABERTA,,Pedido:2175 NF:0 Moeda:REAL,2025-06-30
888e7af72a,1576,1.0,64.8,2025-11-10,64.8,ABERTA,,Pedido:1576 NF:0 Moeda:REAL,2025-03-26
888e7af72a,1576,2.0,65.0,2025-12-10,65.0,ABERTA,,Pedido:1576 NF:0 Moeda:REAL,2025-03-26
888e7af72a,1576,3.0,65.0,2026-01-10,65.0,ABERTA,,Pedido:1576 NF:0 Moeda:REAL,2025-03-26
888e7af72a,1936,1.0,14.05,2026-01-10,14.05,ABERTA,,Pedido:1936 NF:0 Moeda:REAL,2025-06-04
888e7af72a,2251,1.0,1.38,2026-01-25,1.38,ABERTA,,Pedido:2251 NF:0 Moeda:REAL,2025-07-09
8a669703df,582,1.0,100.0,2025-08-10,100.0,ABERTA,,Pedido:582 NF:0 Moeda:REAL,2024-10-30
8a669703df,669,1.0,109.0,2025-07-10,109.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-07-16
8ac5ed0f25,2811,1.0,39.9,2026-01-20,39.9,ABERTA,,Pedido:2811 NF:0 Moeda:REAL,2025-10-09
8ac5ed0f25,,,650.0,2026-01-20,650.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-08
8adcf5b941,,,21.04,2026-01-20,21.04,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-09-18
8b9131a655,2253,1.0,169.99,2026-01-30,169.99,ABERTA,,Pedido:2253 NF:0 Moeda:REAL,2025-07-09
8ba8ec7c71,1588,1.0,45.9,2026-01-10,45.9,ABERTA,,Pedido:1588 NF:0 Moeda:REAL,2025-03-28
8bee6896f3,1153,1.0,79.9,2025-12-15,79.9,ABERTA,,Pedido:1153 NF:0 Moeda:REAL,2025-01-03
8bee6896f3,1153,2.0,79.9,2026-01-15,79.9,ABERTA,,Pedido:1153 NF:0 Moeda:REAL,2025-01-03
8bee6896f3,1954,1.0,7.05,2025-11-15,7.05,ABERTA,,Pedido:1954 NF:0 Moeda:REAL,2025-06-05
8bee6896f3,1954,2.0,59.0,2025-12-15,59.0,ABERTA,,Pedido:1954 NF:0 Moeda:REAL,2025-06-05
8bee6896f3,1954,3.0,59.0,2026-01-15,59.0,ABERTA,,Pedido:1954 NF:0 Moeda:REAL,2025-06-05
8bee6896f3,3007,1.0,269.9,2025-12-25,269.9,ABERTA,,Pedido:3007 NF:0 Moeda:REAL,2025-11-24
8bee6896f3,3007,2.0,269.9,2026-01-25,269.9,ABERTA,,Pedido:3007 NF:0 Moeda:REAL,2025-11-24
8bee6896f3,3126,1.0,109.0,2026-01-15,109.0,ABERTA,,Pedido:3126 NF:0 Moeda:REAL,2025-12-10
8bfea383dc,2862,1.0,105.0,2025-12-10,105.0,ABERTA,,Pedido:2862 NF:0 Moeda:REAL,2025-10-16
8bfea383dc,2862,2.0,105.0,2026-01-10,105.0,ABERTA,,Pedido:2862 NF:0 Moeda:REAL,2025-10-16
8cd60cfd50,119,1.0,329.0,2025-06-15,329.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-07-13
8cd60cfd50,154,1.0,200.56,2025-01-20,200.56,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-19
8cd60cfd50,154,2.0,300.0,2025-02-20,300.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-19
8cd60cfd50,154,3.0,300.0,2025-03-20,300.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-19
8cd60cfd50,154,4.0,300.0,2025-04-20,300.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-19
8cd60cfd50,154,5.0,300.0,2025-05-20,300.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-19
8cd60cfd50,154,6.0,300.0,2025-06-20,300.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-19
8cd60cfd50,352,1.0,69.9,2025-02-15,69.9,ABERTA,,Pedido:352 NF:0 Moeda:REAL,2024-09-26
8cd60cfd50,352,2.0,69.9,2025-03-15,69.9,ABERTA,,Pedido:352 NF:0 Moeda:REAL,2024-09-26
8cd60cfd50,352,3.0,69.9,2025-04-15,69.9,ABERTA,,Pedido:352 NF:0 Moeda:REAL,2024-09-26
8cd60cfd50,352,4.0,69.9,2025-05-15,69.9,ABERTA,,Pedido:352 NF:0 Moeda:REAL,2024-09-26
8cd60cfd50,352,5.0,69.9,2025-06-15,69.9,ABERTA,,Pedido:352 NF:0 Moeda:REAL,2024-09-26
8cd60cfd50,352,6.0,69.9,2025-07-15,69.9,ABERTA,,Pedido:352 NF:0 Moeda:REAL,2024-09-26
8cd60cfd50,352,7.0,69.9,2025-08-15,69.9,ABERTA,,Pedido:352 NF:0 Moeda:REAL,2024-09-26
8cd60cfd50,352,8.0,69.9,2025-09-15,69.9,ABERTA,,Pedido:352 NF:0 Moeda:REAL,2024-09-26
8cd60cfd50,711,1.0,73.9,2025-02-15,73.9,ABERTA,,Pedido:711 NF:0 Moeda:REAL,2024-11-22
8cd60cfd50,711,2.0,73.9,2025-03-15,73.9,ABERTA,,Pedido:711 NF:0 Moeda:REAL,2024-11-22
8cd60cfd50,711,3.0,73.9,2025-04-15,73.9,ABERTA,,Pedido:711 NF:0 Moeda:REAL,2024-11-22
8cd60cfd50,711,4.0,73.9,2025-05-15,73.9,ABERTA,,Pedido:711 NF:0 Moeda:REAL,2024-11-22
8cd60cfd50,711,5.0,73.9,2025-06-15,73.9,ABERTA,,Pedido:711 NF:0 Moeda:REAL,2024-11-22
8cd60cfd50,711,6.0,73.9,2025-07-15,73.9,ABERTA,,Pedido:711 NF:0 Moeda:REAL,2024-11-22
8cd60cfd50,711,7.0,73.9,2025-08-15,73.9,ABERTA,,Pedido:711 NF:0 Moeda:REAL,2024-11-22
8cd60cfd50,711,8.0,73.9,2025-09-15,73.9,ABERTA,,Pedido:711 NF:0 Moeda:REAL,2024-11-22
8cd60cfd50,711,9.0,73.9,2025-10-15,73.9,ABERTA,,Pedido:711 NF:0 Moeda:REAL,2024-11-22
8d7b6c96a9,2414,1.0,140.0,2026-02-06,140.0,ABERTA,,Pedido:2414 NF:0 Moeda:REAL,2025-08-07
8d936ac7ec,2487,1.0,94.6,2026-01-20,94.6,ABERTA,,Pedido:2487 NF:0 Moeda:REAL,2025-08-20
8d936ac7ec,2783,1.0,142.0,2026-02-05,142.0,ABERTA,,Pedido:2783 NF:0 Moeda:REAL,2025-10-04
8e02dd7445,2556,1.0,15.0,2026-01-05,15.0,ABERTA,,Pedido:2556 NF:0 Moeda:REAL,2025-09-03
8e02dd7445,2556,2.0,15.0,2026-02-05,15.0,ABERTA,,Pedido:2556 NF:0 Moeda:REAL,2025-09-03
8e02dd7445,,,0.33,2026-01-05,0.33,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-06-03
8e02dd7445,,,500.0,2026-02-05,500.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-06-03
8f34b484e2,,,200.0,2025-04-09,200.0,ABERTA,,Pedido: NF: Moeda:REAL,2025-04-09
8ff593cfcf,,,393.81,2026-01-05,393.81,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-03-17
91b9ef4671,1413,1.0,75.0,2026-01-10,75.0,ABERTA,,Pedido:1413 NF:0 Moeda:REAL,2025-02-21
91b9ef4671,1637,1.0,25.0,2026-01-10,25.0,ABERTA,,Pedido:1637 NF:0 Moeda:REAL,2025-04-07
92342eff77,2712,1.0,120.0,2025-10-26,120.0,ABERTA,,Pedido:2712 NF:0 Moeda:REAL,2025-09-26
93e6c4a9ca,2768,1.0,89.9,2026-01-10,89.9,ABERTA,,Pedido:2768 NF:0 Moeda:REAL,2025-10-03
93e6c4a9ca,,,205.43,2025-12-25,205.43,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-28
93e6c4a9ca,,,395.0,2026-01-25,395.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-28
94a3f8f08a,3115,1.0,69.9,2026-02-05,69.9,ABERTA,,Pedido:3115 NF:0 Moeda:REAL,2025-12-09
94a3f8f08a,,,350.0,2026-02-05,350.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-11-05
9512cdf426,3365,1.0,79.9,2026-02-05,79.9,ABERTA,,Pedido:3365 NF:0 Moeda:REAL,2026-01-13
9512cdf426,,,98.83,2025-10-10,98.83,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-05-23
9512cdf426,,,500.0,2025-11-10,500.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-05-23
9512cdf426,,,500.0,2025-12-10,500.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-05-23
9512cdf426,,,500.0,2026-01-10,500.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-05-23
957c2c3b23,1623,1.0,20.8,2026-01-10,20.8,ABERTA,,Pedido:1623 NF:0 Moeda:REAL,2025-04-04
957c2c3b23,2738,1.0,29.8,2025-12-10,29.8,ABERTA,,Pedido:2738 NF:0 Moeda:REAL,2025-09-29
957c2c3b23,2738,2.0,29.9,2026-01-10,29.9,ABERTA,,Pedido:2738 NF:0 Moeda:REAL,2025-09-29
957c2c3b23,2743,1.0,29.9,2026-01-10,29.9,ABERTA,,Pedido:2743 NF:0 Moeda:REAL,2025-09-29
95fb3f1091,,,300.86,2025-06-05,300.86,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-11-05
95fb3f1091,,,500.0,2025-07-05,500.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-11-05
95fb3f1091,,,500.0,2025-08-05,500.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-11-05
95fb3f1091,,,500.0,2025-09-05,500.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-11-05
96eadc45cc,17819,1.0,350.0,2025-01-05,350.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-02-07
96eadc45cc,17820,1.0,350.0,2025-02-05,350.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-02-07
96eadc45cc,17821,1.0,350.0,2025-03-05,350.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-02-07
96eadc45cc,17822,1.0,350.0,2025-04-05,350.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-02-07
96eadc45cc,17823,1.0,350.0,2025-05-05,350.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-02-07
